date,id,type,proj,proj_count,desc
20160613,3.0,W,CAAutoLawsuit,124.0,Investigate what payment plan information is available in the 2013 PHF
20160613,4.0,M,NA,NA,Grocery store
20160613,5.0,G,NA,NA,Listening to The Magic of Thinking Big
20160613,6.0,W,CAAutoLawsuit,125.0,Investigate what payment plan information is available in the 2013 PHF
20160613,7.0,W,CAAutoLawsuit,126.0,Investigate what payment plan information is available in the 2013 PHF
20160613,8.0,W,CAAutoLawsuit,127.0,Investigate what payment plan information is available in the 2013 PHF
20160613,9.0,W,CAAutoLawsuit,128.0,Investigate what payment plan information is available in the 2013 PHF
20160613,10.0,W,CAAutoLawsuit,129.0,Investigate what payment plan information is available in the 2013 PHF
20160613,11.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160613,12.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160613,13.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160613,14.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160613,15.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160614,1.0,W,Mixed,NA,Getting set up for the day; Class Action stuff; Training stuff
20160614,2.0,W,Mixed,NA,Various tasks
20160614,3.0,W,Mixed,NA,Various tasks
20160614,4.0,W,CAAutoLawsuit,130.0,Investigate what payment plan information is available in the 2013 PHF
20160614,5.0,W,CAAutoLawsuit,131.0,Investigate what payment plan information is available in the 2013 PHF
20160614,6.0,W,CAAutoLawsuit,132.0,Investigate what payment plan information is available in the 2013 PHF
20160614,7.0,W,CAAutoLawsuit,133.0,Investigate what payment plan information is available in the 2013 PHF
20160614,8.0,W,CAAutoLawsuit,134.0,Investigate what payment plan information is available in the 2013 PHF
20160614,9.0,W,Mixed,NA,Writing job aid to install and set up R and RStudio #R
20160614,10.0,W,Mixed,NA,Writing job aid to install and set up R and RStudio #R
20160614,11.0,H,NA,NA,Volleyball game
20160615,1.0,W,Mixed,NA,Getting set up for the day; RE stuff
20160615,2.0,W,CAAutoLawsuit,135.0,Investigate what payment plan information is available in the 2013 PHF
20160615,3.0,W,CAAutoLawsuit,136.0,Investigate what payment plan information is available in the 2013 PHF
20160615,4.0,G,NA,NA,Listening to The Magic of Thinking Big
20160615,5.0,M,NA,NA,Grocery store and errands
20160615,6.0,W,CAAutoLawsuit,137.0,Investigate what payment plan information is available in the 2013 PHF
20160615,7.0,W,CAAutoLawsuit,138.0,Investigate what payment plan information is available in the 2013 PHF
20160615,8.0,W,CAAutoLawsuit,139.0,Investigate what payment plan information is available in the 2013 PHF
20160615,9.0,W,CAAutoLawsuit,140.0,"For Exhibit 7, update ISP based on Megan's comments; For Exhibit 6, update ISP based on Megan's comments; For Exhibit 4, update ISP based on Megan's comments"
20160615,10.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160615,11.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160615,12.0,W,CAAutoLawsuit,141.0,"For Exhibit 7, update ISP based on Megan's comments; For Exhibit 6, update ISP based on Megan's comments; For Exhibit 4, update ISP based on Megan's comments"
20160615,13.0,W,CAAutoLawsuit,142.0,"For Exhibit 7, update ISP based on Megan's comments; For Exhibit 6, update ISP based on Megan's comments; For Exhibit 4, update ISP based on Megan's comments"
20160615,14.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160615,15.0,G,Photography,NA,Reading Mountain Light by Galen Rowell
20160616,1.0,W,Mixed,NA,Getting set up for the day; Preparing for auto training session
20160616,2.0,W,CAAutoLawsuit,143.0,Investigate what payment plan information is available in the 2013 PHF
20160616,3.0,W,CAAutoLawsuit,144.0,Investigate what payment plan information is available in the 2013 PHF
20160616,4.0,W,CAAutoLawsuit,145.0,Investigate what payment plan information is available in the 2013 PHF
20160616,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160616,6.0,W,CAAutoLawsuit,146.0,Investigate what payment plan information is available in the 2013 PHF
20160616,7.0,W,CAAutoLawsuit,147.0,Investigate what payment plan information is available in the 2013 PHF
20160616,8.0,W,CAAutoLawsuit,148.0,Investigate what payment plan information is available in the 2013 PHF
20160616,9.0,W,CAAutoLawsuit,149.0,Investigate what payment plan information is available in the 2013 PHF
20160616,10.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160616,11.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160616,12.0,H,NA,NA,Walk
20160616,13.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160616,14.0,G,Photography,NA,Reading Mountain Light by Galen Rowell
20160617,1.0,W,Mixed,NA,Getting set up for the day; preparing for Joins in R training session
20160617,2.0,W,CAAutoLawsuit,150.0,Follow-ups on exhibits
20160617,3.0,W,CAAutoLawsuit,151.0,Follow-ups on exhibits
20160617,4.0,W,CAAutoLawsuit,152.0,Follow-ups on exhibits; Review credibility response language
20160617,5.0,W,CAAutoLawsuit,153.0,Review credibility response language; Investigate what payment plan information is available in the 2013 PHF
20160617,6.0,W,Training_AutoFrequency,NA,Make updates to auto frequency training session
20160617,7.0,W,Training_AutoFrequency,NA,Make updates to auto frequency training session
20160617,8.0,W,QRAJob,NA,Reflecting on Adam's job opening
20160618,1.0,W,QRAJob,NA,Talking to Callie about Adam's data scientist job opening
20160618,2.0,M,NA,NA,Random tasks; getting set up for the day; cleaning up computer
20160618,3.0,W,QRAJob,NA,Reflecting on Adam's job opening
20160618,4.0,W,QRAJob,NA,Reflecting on Adam's job opening
20160619,1.0,M,NA,NA,Cleaning and various tasks
20160619,2.0,M,NA,NA,Various tasks; bills
20160619,3.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160619,4.0,H,NA,NA,Walk
20160619,5.0,H,NA,NA,Walk
20160620,1.0,W,Mixed,NA,Getting set up for the day; Update auto frequency training session
20160620,2.0,W,Training_AutoFrequency,NA,Update auto frequency training session
20160620,3.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160620,4.0,W,Mixed,NA,Weekly review
20160620,5.0,W,Mixed,NA,Revising weekly plan after talking to Megan; Class Action payment plan
20160620,6.0,W,CAAutoLawsuit,154.0,Investigate what payment plan information is available in the 2013 PHF
20160620,7.0,W,CAAutoLawsuit,155.0,Investigate what payment plan information is available in the 2013 PHF
20160620,8.0,W,CAAutoLawsuit,156.0,Investigate what payment plan information is available in the 2013 PHF
20160621,1.0,W,Mixed,NA,Getting set up for the day
20160621,2.0,W,CAAutoLawsuit,157.0,Look up Chris's WY policies
20160621,3.0,W,CAAutoLawsuit,158.0,Look up Chris's WY policies
20160621,4.0,W,CAAutoLawsuit,159.0,Investigate what payment plan information is available in the 2013 PHF
20160621,5.0,W,CAAutoLawsuit,160.0,Investigate what payment plan information is available in the 2013 PHF
20160621,6.0,W,CAAutoLawsuit,161.0,Investigate what payment plan information is available in the 2013 PHF
20160621,7.0,W,CAAutoLawsuit,162.0,Investigate what payment plan information is available in the 2013 PHF
20160621,8.0,M,NA,NA,Oil change
20160621,9.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160621,10.0,M,NA,NA,Grocery store
20160621,11.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160621,12.0,M,NA,NA,Exchanging Cox modem
20160621,13.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160621,14.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160621,15.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160621,16.0,H,NA,NA,Volleyball game
20160622,1.0,W,Mixed,NA,Getting set up for the day; Class Action stuff
20160622,2.0,W,CAAutoLawsuit,163.0,Draft verbiage for responses
20160622,3.0,W,CAAutoLawsuit,164.0,Draft verbiage for responses
20160622,4.0,W,CAAutoLawsuit,165.0,Draft verbiage for responses
20160622,5.0,W,CAAutoLawsuit,166.0,Draft verbiage for responses
20160622,6.0,W,CAAutoSequential2016,367.0,Organizing tasks; fixing definition of losses
20160622,7.0,W,CAAutoSequential2016,368.0,Fixing definition of losses
20160622,8.0,W,CAAutoSequential2016,369.0,Fixing definition of losses
20160622,9.0,W,CAAutoSequential2016,370.0,Fixing definition of losses
20160622,10.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160622,11.0,W,CAAutoSequential2016,371.0,Fixing definition of losses
20160623,1.0,W,Mixed,NA,Getting set up for the day; Fill out checkpoint feedback for Colleen
20160623,2.0,W,Mixed,NA,Fill out checkpoint feedback for Colleen
20160623,3.0,W,CareerDevelopment,NA,Talking with Graham about Adam's job opening
20160623,4.0,W,CAAutoLawsuit,167.0,Various tasks
20160623,5.0,G,NA,NA,Listening to FujiLove podcast
20160623,6.0,H,NA,NA,Walk
20160623,7.0,G,NA,NA,Listening to FujiLove podcast
20160623,8.0,M,NA,NA,Grocery store
20160623,9.0,W,CAAutoLawsuit,168.0,Various tasks
20160623,10.0,W,CAAutoLawsuit,169.0,Various tasks
20160623,11.0,W,CAAutoLawsuit,170.0,Various tasks
20160623,12.0,W,CAAutoLawsuit,171.0,Various tasks
20160623,13.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160623,14.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160623,15.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160624,1.0,W,Mixed,NA,Getting set up for the day; expense stuff; job application stuff
20160624,2.0,W,CAAutoLawsuit,172.0,Various tasks
20160624,3.0,G,NA,NA,Listening to the FujiLove podcast
20160624,4.0,M,NA,NA,Packing for the weekend
20160624,5.0,G,NA,NA,Listening to the FujiLove podcast
20160624,6.0,M,NA,NA,Packing for the weekend
20160627,1.0,W,Mixed,NA,Getting set up for the week; Survey
20160627,2.0,W,Mixed,NA,Weekly review
20160627,3.0,W,Mixed,NA,Weekly review; Class Action Reply to Harshad and Lori about PHF billing data
20160627,4.0,W,CareerDevelopment,NA,Create resume
20160627,5.0,W,CareerDevelopment,NA,Create resume
20160627,6.0,W,CareerDevelopment,NA,Create resume
20160627,7.0,W,CareerDevelopment,NA,Create resume and apply for job
20160627,8.0,W,Mixed,NA,Recruiting stuff; writing summary of payment plan for class action; getting zip data for SA
20160627,9.0,W,CAAutoLawsuit,173.0,Write summary of payment plan approach for data validation
20160627,10.0,W,CAAutoLawsuit,174.0,Write summary of payment plan approach for data validation
20160627,11.0,W,CAAutoLawsuit,175.0,Write summary of payment plan approach for data validation
20160627,12.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160627,13.0,W,CAAutoSequential2016,372.0,Change zip derivation from pls_mail_zip_cd to ppv_zip_cd
20160627,14.0,W,CAAutoSequential2016,373.0,Change zip derivation from pls_mail_zip_cd to ppv_zip_cd
20160627,15.0,G,ReadingISLR,1.0,Reading An Introduction to Statistical Learning
20160628,1.0,W,Mixed,NA,Getting set up for the day; Class action stuff
20160628,2.0,W,CAAutoLawsuit,176.0,Check zip code data
20160628,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160628,4.0,H,NA,NA,Walk
20160628,5.0,W,QRAJob,NA,Compile a list of behavioral interview questions and draft responses
20160628,6.0,W,QRAJob,NA,Compile a list of behavioral interview questions and draft responses
20160628,7.0,W,Mixed,NA,Compile a list of behavioral interview questions and draft responses; Class action stuff
20160628,8.0,W,CAAutoLawsuit,177.0,Various tasks
20160628,9.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160628,10.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160628,11.0,H,NA,NA,Volleyball game
20160628,12.0,M,NA,NA,Planning trip to China
20160629,1.0,W,Mixed,NA,Getting set up for the day; Feedback
20160629,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160629,3.0,H,NA,NA,Walk
20160629,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160629,5.0,H,NA,NA,Walk
20160717,1.0,M,NA,NA,Getting set up for the day; Journaling
20160717,2.0,G,NA,NA,Organizing photos from China trip #photography
20160717,3.0,G,NA,NA,Organizing photos from China trip #photography
20160717,4.0,G,NA,NA,Writing Days 1-4 (Shanghai) blog post
20160717,5.0,H,NA,NA,Walk
20160717,6.0,H,NA,NA,Walk
20160718,1.0,W,Mixed,NA,Getting set up for the day; Getting caught up on emails
20160718,2.0,W,Mixed,NA,Getting caught up on emails
20160718,3.0,W,Mixed,NA,Getting caught up on emails; Replying to emails
20160718,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160718,5.0,H,NA,NA,Walk
20160718,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160718,7.0,H,NA,NA,Walk
20160718,8.0,W,Mixed,NA,Weekly review
20160718,9.0,G,NA,NA,Listening to Sapiens
20160718,10.0,H,NA,NA,Walk
20160718,11.0,W,Mixed,NA,Weekly review
20160718,12.0,W,Mixed,NA,Helping Glenn with data
20160718,13.0,H,NA,NA,Bike ride
20160718,14.0,H,NA,NA,Bike ride
20160718,15.0,G,NA,NA,Write In Development 5 post
20160719,1.0,W,Mixed,NA,Getting set up for the day; Helping Glenn with CDF data
20160719,2.0,W,Mixed,NA,Helping Glenn with CDF data
20160719,3.0,G,NA,NA,Listening to Sapiens
20160719,4.0,H,NA,NA,Walk
20160719,5.0,G,NA,NA,Listening to Sapiens
20160719,6.0,H,NA,NA,Walk
20160719,7.0,W,Mixed,NA,Helping Glenn with CDF data
20160719,8.0,W,Mixed,NA,Helping Glenn with CDF data
20160719,9.0,W,Mixed,NA,Helping Glenn with CDF data
20160719,10.0,W,CAAutoSequential2016,374.0,Change zip derivation from pls_mail_zip_cd to ppv_zip_cd; Identify what SA variables are affected by PHF operator assignment issue
20160719,11.0,W,CAAutoSequential2016,375.0,Change zip derivation from pls_mail_zip_cd to ppv_zip_cd; Identify what SA variables are affected by PHF operator assignment issue
20160719,12.0,W,CAAutoSequential2016,376.0,Identify what SA variables are affected by PHF operator assignment issue
20160719,13.0,W,CAAutoSequential2016,377.0,Identify what SA variables are affected by PHF operator assignment issue
20160719,14.0,G,NA,NA,Writing POTW 101 post
20160719,15.0,G,NA,NA,Writing POTW backlog posts
20160719,16.0,G,NA,NA,Putting together post for July Buckets Mix
20160720,1.0,W,Mixed,NA,Getting set up for the day; SA operator assignment stuff
20160720,2.0,W,CAAutoSequential2016,378.0,Identify what SA variables are affected by PHF operator assignment issue
20160720,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160720,4.0,H,NA,NA,Walk
20160720,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast and The Journal podcast
20160720,6.0,H,NA,NA,Walk
20160720,7.0,G,NA,NA,Listening to Sapiens
20160720,8.0,G,NA,NA,Listening to Sapiens and Ego is the Enemy
20160720,9.0,W,CAAutoSequential2016,378.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160721,1.0,W,Mixed,NA,Getting set up for the day
20160721,2.0,G,NA,NA,Researching Fuji X-T2
20160721,3.0,M,NA,NA,Creating playlist for Cheesehead
20160721,4.0,G,NA,NA,Listening to Ego is the Enemy and The Candid Frame podcast
20160721,5.0,G,NA,NA,Editing photos for Day 4 (Shanghai) post
20160721,6.0,W,CAAutoSequential2016,379.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160721,7.0,W,CAAutoSequential2016,380.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160721,8.0,W,CAAutoSequential2016,381.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160721,9.0,W,CAAutoSequential2016,382.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160724,1.0,G,NA,NA,Writing POTW 101 post
20160724,2.0,G,NA,NA,Writing Day 4 (Shanghai) post
20160724,3.0,G,NA,NA,Listening to Ego is the Enemy
20160724,4.0,G,NA,NA,Watching How to Make Money
20160724,5.0,G,NA,NA,Watching How to Make Money
20160725,1.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160725,2.0,W,Mixed,NA,Weekly review
20160725,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160725,4.0,H,NA,NA,Walk
20160725,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160725,6.0,H,NA,NA,Walk
20160725,7.0,W,Mixed,NA,Weekly review
20160725,8.0,W,CAAutoSequential2016,383.0,Email Chris Nowacki about claims being assigned to operators/drivers process; Identify what SA variables are affected by PHF operator assignment issue
20160725,9.0,W,CAAutoSequential2016,384.0,Identify what SA variables are affected by PHF operator assignment issue
20160725,10.0,W,CAAutoSequential2016,385.0,Identify what SA variables are affected by PHF operator assignment issue
20160725,11.0,W,CAAutoSequential2016,386.0,Identify what SA variables are affected by PHF operator assignment issue
20160725,12.0,W,CAAutoSequential2016,387.0,Identify what SA variables are affected by PHF operator assignment issue
20160725,13.0,W,CAAutoSequential2016,388.0,Identify what SA variables are affected by PHF operator assignment issue
20160726,1.0,W,Mixed,NA,Getting set up for the day; SA stuff; PHF billing stuff
20160726,2.0,G,NA,NA,Listening to Sapiens
20160726,3.0,H,NA,NA,Walk
20160726,4.0,W,CAAutoSequential2016,389.0,Summarize findings of operator assignment investigation so far
20160726,5.0,W,CAAutoSequential2016,390.0,Investigate issue with number of items variable in PHF
20160726,6.0,W,CAAutoSequential2016,391.0,Investigate issue with number of items variable in PHF
20160726,7.0,G,NA,NA,Listening to Sapiens
20160726,8.0,M,NA,NA,Errands
20160726,9.0,G,NA,NA,Listening to Sapiens
20160726,10.0,M,NA,NA,Errands
20160726,11.0,G,NA,NA,Listening to Sapiens
20160726,12.0,W,Mixed,NA,Helping Alex with R; SA Investigate issue with number of items variable in PHF
20160726,13.0,W,CAAutoSequential2016,392.0,Investigate issue with number of items variable in PHF; Emailing Ivan about operators
20160727,1.0,W,Mixed,NA,Getting set up for the day; misc tasks
20160727,2.0,W,CAAutoSequential2016,393.0,Plan fix for operator assignment issue
20160727,3.0,W,CAAutoSequential2016,394.0,Plan fix for operator assignment issue
20160727,4.0,G,NA,NA,Listening to Sapiens and The Candid Frame podcast
20160727,5.0,H,NA,NA,Walk
20160727,6.0,W,CAAutoSequential2016,395.0,Write code to fix assignment of operators issue
20160727,7.0,W,CAAutoSequential2016,396.0,Write code to fix assignment of operators issue
20160727,8.0,W,CAAutoSequential2016,397.0,Write code to fix assignment of operators issue
20160727,9.0,G,Photography,NA,Watching Film Is Not Dead in a Box tutorials
20160728,1.0,W,Mixed,NA,Getting set up for the day; SA Write code to fix assignment of operators issue
20160728,2.0,G,NA,NA,Listening to The Moral Landscape
20160728,3.0,H,NA,NA,Walk
20160728,4.0,G,NA,NA,Listening to The Moral Landscape
20160728,5.0,H,NA,NA,Walk
20160728,6.0,W,CAAutoSequential2016,398.0,Write code to fix assignment of operators issue
20160728,7.0,G,NA,NA,Listening to The Moral Landscape
20160728,8.0,G,NA,NA,Listening to The Moral Landscape
20160728,9.0,G,NA,NA,Listening to The Moral Landscape
20160728,10.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160728,11.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160728,12.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160728,13.0,G,NA,NA,Listening to Radical Acceptance
20160728,14.0,G,NA,NA,Listening to Radical Acceptance
20160729,1.0,G,DataCampggplot2,1.0,
20160729,2.0,G,DataCampggplot2,2.0,
20160729,3.0,G,NA,NA,Listening to Ego is the Enemy
20160731,1.0,H,NA,NA,Walk
20160731,2.0,G,NA,NA,Listening to The Moral Landscape
20160731,3.0,G,NA,NA,Listening to The Moral Landscape
20160731,4.0,G,NA,NA,Listening to The Moral Landscape
20160731,5.0,G,NA,NA,Listening to The Moral Landscape
20160731,6.0,G,NA,NA,Listening to The Moral Landscape
20160731,7.0,G,NA,NA,Listening to The Moral Landscape
20160731,8.0,G,NA,NA,Listening to The Moral Landscape
20160731,9.0,G,NA,NA,Listening to The Moral Landscape
20160731,10.0,G,NA,NA,Listening to The Moral Landscape
20160801,1.0,W,Mixed,NA,Getting set up for the month
20160801,2.0,W,Mixed,NA,Weekly review
20160801,3.0,G,NA,NA,Listening to The Candid Frame
20160801,4.0,H,NA,NA,Walk
20160801,5.0,W,CAAutoSequential2016,399.0,Write code to fix assignment of operators issue
20160801,6.0,W,CAAutoSequential2016,400.0,Write code to fix assignment of operators issue
20160801,7.0,W,CAAutoLawsuit,178.0,Reply to Patricia about PHF billing data
20160801,8.0,G,NA,NA,Editing pictures from Erin's wedding
20160801,9.0,W,CAAutoSequential2016,401.0,Write code to fix assignment of operators issue
20160801,10.0,W,CAAutoSequential2016,402.0,Write code to fix assignment of operators issue
20160801,11.0,W,CAAutoSequential2016,403.0,Write code to fix assignment of operators issue
20160801,12.0,W,CAAutoSequential2016,404.0,Write code to fix assignment of operators issue
20160801,13.0,G,NA,NA,Listening to Radical Acceptance
20160801,14.0,G,NA,NA,Listening to Radical Acceptance
20160802,1.0,W,Mixed,NA,Getting set up for the day; various admin tasks
20160802,2.0,W,CAAutoSequential2016,405.0,Write code to fix assignment of operators issue
20160802,3.0,W,CAAutoSequential2016,406.0,Write code to fix assignment of operators issue
20160802,4.0,W,CAAutoSequential2016,407.0,Write code to fix assignment of operators issue
20160802,5.0,G,NA,NA,Listening to Radical Acceptance
20160802,6.0,M,NA,NA,Errands
20160802,7.0,G,NA,NA,Listening to Radical Acceptance
20160802,8.0,M,NA,NA,Errands
20160802,9.0,W,CAAutoSequential2016,408.0,Write code to fix assignment of operators issue
20160802,10.0,W,CAAutoSequential2016,409.0,Write code to fix assignment of operators issue
20160802,11.0,W,CAAutoSequential2016,410.0,Write code to fix assignment of operators issue
20160802,12.0,W,CAAutoSequential2016,411.0,Write code to fix assignment of operators issue
20160802,13.0,W,CAAutoSequential2016,412.0,Write code to fix assignment of operators issue
20160802,14.0,W,CAAutoSequential2016,413.0,Write code to fix assignment of operators issue
20160802,15.0,W,CAAutoSequential2016,414.0,Write code to fix assignment of operators issue
20160802,16.0,W,CAAutoSequential2016,415.0,Write code to fix assignment of operators issue
20160802,17.0,G,NA,NA,Editing pictures from Erin's wedding
20160802,18.0,W,CAAutoSequential2016,416.0,Create list of SA fields derived by discount/surcharge fields
20160802,19.0,G,NA,NA,Reading War and Peace
20160802,20.0,G,NA,NA,Editing photos for Days 6-8 (Beijing) post
20160803,1.0,W,Mixed,NA,Getting set up for the day; SA Write code to fix assignment of operators issue
20160803,2.0,W,CAAutoSequential2016,417.0,Perform checks on operator assignment fix
20160803,3.0,W,CAAutoSequential2016,418.0,Perform checks on operator assignment fix
20160803,4.0,G,NA,NA,Scanning and editing film photos from Bryce Canyon
20160803,5.0,W,CAAutoSequential2016,419.0,Perform checks on operator assignment fix
20160803,6.0,W,CAAutoSequential2016,420.0,Perform checks on operator assignment fix
20160803,7.0,W,CAAutoSequential2016,421.0,Perform checks on operator assignment fix
20160803,8.0,W,CAAutoSequential2016,422.0,Perform checks on operator assignment fix
20160803,9.0,W,CAAutoSequential2016,423.0,Perform checks on operator assignment fix
20160803,10.0,W,CAAutoSequential2016,424.0,Perform checks on operator assignment fix
20160803,11.0,G,NA,NA,Scanning and editing film photos from Bryce Canyon
20160803,12.0,W,CAAutoSequential2016,425.0,Perform checks on operator assignment fix
20160803,13.0,W,CAAutoSequential2016,426.0,Perform checks on operator assignment fix
20160803,14.0,W,CAAutoSequential2016,427.0,Perform checks on operator assignment fix
20160803,15.0,W,CAAutoSequential2016,428.0,Perform checks on operator assignment fix
20160804,1.0,W,Mixed,NA,"Various tasks (reply to Libby, Email Johnathan and TJ, email Steve and Anita)"
20160804,2.0,W,Mixed,NA,Restarting computer and various admin stuff
20160804,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160804,4.0,M,NA,NA,Errands
20160804,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast and Radical Acceptance
20160804,6.0,M,NA,NA,Errands
20160804,7.0,W,Mixed,NA,Helping Matthew with R; Various tasks
20160804,8.0,W,Mixed,NA,"Various tasks (reply to Libby, Email Johnathan and TJ, email Steve and Anita); SA Write code to fix number of items issue"
20160804,9.0,W,CAAutoSequential2016,429.0,Write code to fix number of items issue
20160804,10.0,M,NA,NA,Cleaning apartment
20160804,11.0,G,NA,NA,Learning about SilverFast software
20160804,12.0,G,NA,NA,Writing In Development 6 post
20160804,13.0,G,NA,NA,Writing In Development 6 post
20160804,14.0,M,NA,NA,Cleaning apartment
20160804,15.0,G,NA,NA,Listening to Radical Acceptance
20160805,1.0,W,Mixed,NA,Getting set up for the day; admin tasks; RE Send out workload survey results
20160805,2.0,W,CAAutoSequential2016,430.0,Write code to fix number of items issue
20160805,3.0,W,CAAutoSequential2016,431.0,Write code to fix number of items issue
20160805,4.0,W,CAAutoSequential2016,432.0,Write code to fix number of items issue
20160805,5.0,H,NA,NA,Walk
20160805,6.0,G,NA,NA,Listening to Radical Acceptance
20160805,7.0,H,NA,NA,Walk
20160805,8.0,W,CAAutoSequential2016,433.0,Write code to fix number of items issue
20160805,9.0,W,CAAutoSequential2016,434.0,Write code to fix number of items issue
20160805,10.0,W,Mixed,NA,Emails on marital stuff; SA Write code to fix number of items issue
20160805,11.0,W,Mixed,NA,Writing function for comparing distributions; SA Write code to fix number of items issue
20160805,12.0,W,Mixed,NA,Writing function for comparing distributions; SA Write code to fix number of items issue
20160805,13.0,W,Mixed,NA,Writing function for comparing distributions; SA Write code to fix number of items issue
20160805,14.0,G,Photography,NA,Reading Film is Not Dead course
20160805,15.0,W,CAAutoSequential2016,435.0,Update Marital Status codes in SAS/R data prep code
20160805,16.0,W,CAAutoSequential2016,436.0,Update Marital Status codes in SAS/R data prep code; Design workflow for data prep
20160806,1.0,G,NA,NA,Editing pictures from Erin's wedding
20160806,2.0,H,NA,NA,Walk
20160806,3.0,H,NA,NA,Walk
20160806,4.0,H,NA,NA,Walk
20160806,5.0,H,NA,NA,Walk
20160807,1.0,G,NA,NA,Editing photos for Days 7-8 (Beijing) post
20160807,2.0,W,CAAutoSequential2016,437.0,Update Marital Status codes in SAS/R data prep code
20160807,3.0,W,CAAutoSequential2016,438.0,Update Marital Status codes in SAS/R data prep code
20160807,4.0,W,CAAutoSequential2016,439.0,Update Marital Status codes in SAS/R data prep code
20160807,5.0,W,CAAutoSequential2016,440.0,Incorporate new number of items variables into R data prep code
20160807,6.0,G,NA,NA,Listening to Radical Acceptance
20160807,7.0,G,NA,NA,Listening to Ego is the Enemy
20160807,8.0,G,NA,NA,Listening to The Candid Frame podcast
20160807,9.0,H,NA,NA,Walk
20160808,1.0,W,Mixed,NA,Getting set up for the week; Weekly review
20160808,2.0,W,Mixed,NA,Weekly review
20160808,3.0,W,Mixed,NA,Weekly review
20160808,4.0,G,NA,NA,Listening to Radical Acceptance
20160808,5.0,H,NA,NA,Walk
20160808,6.0,W,CAAutoSequential2016,441.0,Run data prep code with fixes incorporate and check results
20160808,7.0,W,CAAutoSequential2016,442.0,"Update documentation to reflect fixes to years licensed, gender, marital status, number of items, zip code, and high risk PGS"
20160808,8.0,W,Mixed,NA,SA Run data prep code with fixes incorporate and check results; Marital Follow up with Johnathan and TJ about systems inquiry; Check Distributions code
20160808,9.0,W,Mixed,NA,SA Run data prep code with fixes incorporate and check results; Marital Follow up with Johnathan and TJ about systems inquiry; Check Distributions code
20160808,10.0,G,NA,NA,Listening to Radical Acceptance and Ego is the Enemy
20160808,11.0,H,NA,NA,Walk
20160808,12.0,W,CAAutoSequential2016,443.0,Create project folders for SAv4
20160808,13.0,W,CAAutoSequential2016,444.0,Run base version of SAv4 without selections
20160808,14.0,G,Photography,NA,Editing film photos
20160808,15.0,G,Photography,NA,Editing film photos
20160808,16.0,G,NA,NA,Writing Days 7-8 (Beijing) post
20160808,17.0,H,NA,NA,Walk
20160808,18.0,G,Photography,NA,Lumenzia tutorials
20160809,1.0,W,Mixed,NA,Getting set up for the day; Auto RMP Evaluate proposed GDD RMPs using SA data
